,TWEET,USER NAME,USER LOCATION
170,"Let’s play a game, #Grizzlies fans. We’re diving deep into the depth chart for this one on @BealeStBearsFS. 

You’v… https://t.co/HtYZoMEleI",jellerbee,"Memphis, TN"
171,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",Broadwayhatpod,"New York, New York "
172,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",coepeecoe,United Kingdom
173,Ya’ll haven’t even seen my final form tho !follow !socials https://t.co/mhMkOKwnpK #nba #2k22 #2k #twitchstream… https://t.co/UwyIOjxCVe,Q_The_Shadow,
174,Believe it or not I do have other skill sets than creating the 3D Burley mates. I’m starting a collection of vector… https://t.co/WhJXB6Igoy,jengart,"Minneapolis, MN"
175,"👉 $55.00 👈
NBA by Outerstuff NBA Youth Boys Cleveland Cavaliers Game Changer Full Zip @topfanscorner 
#NBA #by… https://t.co/WE5Mfbbg2y",topfanscorner,
176,"RT @SouhanStrib: The Jon Krawczynski Show 305 - Owners, KAT &amp; Wiggins

@JonKrawczynski on what we learned at the Wolves' press conferences,…",SouhanStrib,"Minneapolis, MN"
177,"RT @TGHSports: How big of a jump will the Cavaliers take this season? #NBA via @_riley8

https://t.co/dVFNqwINxz",_riley8,"Columbus, OH"
178,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @shaniscloset52 #poshmark #fashion… https://t.co/p5BqK301wz,ecteljoe,"Maryland, USA"
179,San Antonio Spurs Prediction: Dejounte Murray https://t.co/pAHHaGlov6 via @YouTube #Spurs #gospursgo #NBA,tsr_sports,
180,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",SladeX2000,
181,"RT @DFSCoachTalk: 🏀🏀 20 DAYS TIL THE START OF THE #NBA SEASON!! 🏀 🏀 STAND UP ATL! #TrueToAtlanta 

https://t.co/vHC9bcNEOa https://t.co/XVD…",JusticeL3ague88,"Atlanta, GA"
182,"RT @JournalNBA: Rookie Of The Year 🏆
#NBA | #AllFly https://t.co/eezJxIxauv",Cktr04,
183,"NBA stars standing up for their rights, and the rights of others 

#BLM
#Trending
#NBA
#VaccineMandates
#viral… https://t.co/qe6vykm6y4",Nebula_77,Earth
184,The agents for 10% of the #NBA https://t.co/ADj2Iwb5vS https://t.co/gmwpLEijRX,Melanism,"Ithaca, NY"
185,Adam Silver LAYING THE HAMMER DOWN #MyComish #NBA 👏🏻 https://t.co/lkJLmRBSNW,TheSharKnight7,"New York, USA"
186,"@coingecko @DefiSportsCoin offers solutions to gender inequitable pay, poor working climates, poor infrastructure f… https://t.co/g5q3EnNM70",SyedDaniyalSal2,
187,"@Wells_P Somebody's gonna hope the GoFundieMe grifter crowd will patch the holes in their pockets.

#nba",Nasteedunx,ATL
188,"@PeterHotez Also, @NBA, if your players are spreading COVID-19 misinformation, suspend them with no pay for the sea… https://t.co/5jnpEG6PfS",jaysonmassey,"Philadelphia, PA"
189,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",Lakers1949,
190,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",TITTHJB,"Germantown, Md"
191,"RT @BetYourBallsVIP: An accumulated buy of 5BNB during our #presale means FREE limited PLATINUM #NFT and a personalized $BYB VIP Card!

Joi…",channieb4ng,
192,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",SportCityPod1,"Washington, DC"
193,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",Zaknoble,MN - Boston - KC 
194,Whelp - that’s a bomb. @nba #NBA https://t.co/BxfP4yMvnV,gary_dubin,"San Diego, CA"
195,"RT @MaxCoverageTV: NBA NEWS:

💰💰💰

Jonathan Issac and the Orlando Magic have agreed on a 4-yr, $80 million dollar extension.

#NBA #Jonatha…",TexasSwinger18,"San Antonio, TX"
196,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",RBHam63,"Saskatoon, Saskatchewan"
197,"RT @EdenChow4: Hey @KingJames , the police of your favourite country #Chinazi seems disagree of your proposition about #BLM. Anything you w…",keepstandwithHK,
198,"You don’t work, you don’t get paid…

#NBA #NBATwitter https://t.co/PfIWQIeQBO https://t.co/UbVSfrMRnC",DaltonRichard17,"Whitehouse, TX"
199,"RT @Boabbysam: America, this is what courage looks like.
Orlando Magic, #JonathanIssac was the first NBA player to stand for the National A…",TexasSwinger18,"San Antonio, TX"
200,Uh oh Kyrie… #NBA https://t.co/cVwiDUaSsy,RealMBB,A Place With No Snow.
201,"The #NBA going back to their normal schedule is gonna be great 

Love the daily grind and will step right in as… https://t.co/7gV5MowgQh",DollarsignMLB,
202,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",hamastariq_,6ix
203,"#NBA vaccine uptake percentage about to get a massive shot in the arm, pardon the pun... 
""Naw, yeah, bro, I just w… https://t.co/loqtUpOnY5",Eric_Haughan,"Newcastle, Dublin"
204,When it starts to impact the pockets...things can get really contentious! Keep an eye on this. #NBA #NBATwitter… https://t.co/DK8cPYxcH4,RWalk13,"Charlotte, NC"
205,"RT @cairozcreative: Custom sub emotes !
Thanks for trusting our team to do your emotes

Good luck and have fun on your stream
if you are in…",Streets_13,"Columbus, OH"
206,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",CryptoO22645655,
207,🏈🏉 @dapperlabs and the @NFL have partnered to bring @nbatopshot style #NFTs to market #Crypto #NFL #NFTs #NBA… https://t.co/Qn4rmNmmZv,TheCryptoNewz,"Atlanta, GA "
208,RT @21WIRE: Another professional #NBA athlete with real integrity and principles here @JJudahIsaac…,saneandbrave,
209,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",saneandbrave,
210,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",FreeSpi45470703,"England, UK"
211,"Custom sub emotes !
Thanks for trusting our team to do your emotes

Good luck and have fun on your stream
if you ar… https://t.co/znbjUNewIP",cairozcreative,
212,I can understand that but I'm also not in the business of counting other people's money. #NBATwitter #NBA https://t.co/9ySitrdWfA,MTCwithMook,"Arlington, VA"
213,RT @EtienneCatalan: Chasson Randle (@ChassonRandle) will wear No. 4 for the #Suns. Number last worn by Jevon Carter in 2020-21. #NBA @UniWa…,SirSpaceGod,WATCH DOG
214,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",Brett_Smith120,"Indiana, USA"
215,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",SarahAd85061024,
216,"RT @ScottyDrowned: The season 2 premier of Scotty Talks NBA…. Coming, next Monday we’re getting to it 😈 

- Ben Simmons update 🙄
- How can…",NFLProPicks,
217,"My latest for @OSDBSports: 

NBA Tip-Off: 10 Most Intriguing Players This Season
https://t.co/1WTn8Bs9iF #NBA",spencerkyte,"Abbotsford, British Columbia"
218,What on earth have I created here?? @NBA2K #nba #NBA2K22 @UncleDemi https://t.co/pGCp7pk1S1,sean_muchenje,Somewhere
219,@davidgokhshtein How about the $CRO @cryptocom partnership with the #NBA,OhhZoraaa,Nesara
220,"Spurs had talks with Sixers about Ben Simmons trade, didn’t get far https://t.co/dODVdpBNgJ https://t.co/4KBpljJ4cg… https://t.co/GjQ5elRwZd",KennyWadeMusic,Worldwide
221,"RT @FantasySupreme_: 🚨Giveaway Time!

I have been stuck on 7,000 followers for like three years and with my success I should have at least…",mannoo___,"Chicago, IL"
222,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",LogoHog,
223,BREAKING: Any #NBA player who does not comply with local with vaccination mandates will not be paid for missed game… https://t.co/1tm9y2hFj6,JTIMESPORTS,"Baton Rouge, LA"
224,"RT @FantasySupreme_: 🚨Giveaway Time!

I have been stuck on 7,000 followers for like three years and with my success I should have at least…",FantasyTalkShow,
225,"There's vaccination drama within the #NBA! 90% of the league is vaccinated, leaving 10% unvaccinated. Players like… https://t.co/JZxhnmG9Ee",TheYBF,Everywhere
226,"RT @JeffGSpursZone: Per Z. Lowe, Spurs turned down single protected 1st rd picks for some of the young players. #nba #gospursgo #nbatwitter…",SASportsStar,"San Antonio, TX"
227,"RT @MarleyAndTebogo: #NBATwitter FOLLOW TRAIN!👏🏾

If you are a fan of the #NBA  and you follow back:

🏀FOLLOW ALL WHO LIKES THIS TWEET
🏀LIK…",Savior789,"Brick, New Jersey"
228,RT @Rk101785: Geek’s NFL DFS DraftKings Week 4 First Look Lineup https://t.co/SJj1mq95eb Join the #DFSArmy Today to get tips and advice for…,FlashPugUK,"England, United Kingdom"
229,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",Rastafarius4,
230,RT @Rk101785: Geek’s NFL DFS FanDuel Week 4 First Look Lineup https://t.co/s7bdbeRHdj Join the #DFSArmy Today to get tips and advice for AL…,FlashPugUK,"England, United Kingdom"
231,"RT @BetYourBallsVIP: $BYB betting guarantees secure &amp; instant transactions &amp;withdrawals, minimal fees, &amp; convenience: bet whenever &amp; wherev…",channieb4ng,
232,The #LALakers are the second favorites to win the #NBA title in 2022 after the #BrooklynNets behind their “Big 3” o… https://t.co/paReyHkrX2,OnTheN9ne,The Rotten Apple
233,If you haven't checked our MICHAEL PORTER JR's video series called ASK MIKE... it's awesome. The crop of young play… https://t.co/D4ElG1IvgN,BreakerCulture,Bench Clear Media
234,#KareemAbdulJabbar Says #NBA #Players #Should Get #Vaccinated or Be #Kickedoff the #Team https://t.co/lmGw8EkF2L,Lainey_Classy,"Atlanta, GA"
235,"🚨Giveaway Time!

I have been stuck on 7,000 followers for like three years and with my success I should have at lea… https://t.co/TiGZpcCcCx",FantasySupreme_,Sign up Today!
236,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",JennyTrigg1,
237,"Oh, did this somehow slip through the cracks and make iton #ESPN? Interesting, where are ALL THE PLAYERS who are wa… https://t.co/Ch7Ec1Ko6G",properintention,Heaven and Earth
238,"Track My Subscriber Picks from your mobile device
https://t.co/QNZ1N0ax7B

Join and receive access to:
-Subscriber… https://t.co/TRoxXJTUvc",TheCashManWins,Indianapolis 
239,"Article about OGs development, he has been working on trying to shoot off the dribble a little more, get into the l… https://t.co/e6E6zkp4SE",YKDurrani,
240,"RT @shooters_pod: Who wants to be a guest on Season 3 of the show?

If you are an #NBA #NFL #Soccer #Golf or #NCAAB fan reply and let's lin…",FranchiseTagUK,"London, England"
241,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",NFLProPicks,
242,"RT @sportswiki96: New video. DeRozan is better than Wade all-time sadly: reacting to NBA Twitter takes. #NBA #NBATwitter 

https://t.co/Mik…",smh24yt_,In your head
243,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",PhilJonesNFL,Bowie MD
244,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",BryanChevezLA75,
245,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",DavidZavac,Toledo
246,"""The #NBA should insist that all players and staff are vaccinated or remove them from the team."" — Retired NBA supe… https://t.co/BKr13AOMTQ",cheryl_fahling,Northeast Indiana
247,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",The_FluffyTexan,"Houston, TX"
248,"Get cozy this NBA season
Los Angeles Lakers Head Coach Striped Hoodie
🛒: https://t.co/rV11Rrx4Yj

#karmaloop… https://t.co/WHAnGTGxGr",Karmaloop,"California, USA"
249,"RT @hendrixburner: 🚨NBA FOLLOW TRAIN TIME🚨

⁃FOLLOW EVERYONE WHO LIKES THIS TWEET
⁃LIKE THIS TWEET
⁃RT FOR LARGER AUDIENCE
⁃FOLLOW @hendrix…",sportsblisswit1,"Orlando, FL"
250,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",sportsblisswit1,"Orlando, FL"
251,IS THE #LAKESHOW ON YET #NBA #NBATwitter #NBATwitterLive,Gavriel_Israel,"Seaside, CA"
252,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",samy45,
253,"For anybody watching my live stream yesterday, that Ticha Penicheiro NBA Top Shot moment sold pretty fast for $175.… https://t.co/GL8Pxeyehs",VeVeVault,Indiana
254,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",coveragenotes,Now on Substack
255,RT @CryptoBallersTS: If your a NBA Top Shot Fan I don't see how you can NOT be excited about this! 😬 #NBA #NFL #NFTs #NFTLAUNCH https://t.c…,StatisticsGirl,"Detroit, MI"
256,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",Munnseytalks,
257,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",DarkSsslayer,
258,RT @JNforsports: What Are Your Thoughts On Kareem's Comments About Removing Unvaccinated Players From Playing This Year🤔🏀 Comment Below ⬇️…,FranchiseTagUK,"London, England"
259,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",RONDO_UNO,"Las Vegas, NV"
260,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",FranchiseTagUK,"London, England"
261,@anish_koka @TheRightMelissa @CDCDirector Best speech out of an #NBA player in at least a decade.  Well-thought out… https://t.co/zEj9XbCFne,bret_jensen,"Miami Beach, FL"
262,"RT @HipHopWired: Certified Hot Boys: Chief Keef And Bobby Shmurda Star In OVO x NBA Campaign #OVO #NBA

➡️ https://t.co/z2xyjyx0UU

📸 @welc…",nazz_d_,#ICONN #ShopCirculate
263,"On Sale 🔥🔥 #NBA #NFT #BullsNation  #OpenSeaNFT 
https://t.co/eXFDyZ01Pw https://t.co/HZoo6wyyyY",Vaccto,
264,"RT @ScottyDrowned: The season 2 premier of Scotty Talks NBA…. Coming, next Monday we’re getting to it 😈 

- Ben Simmons update 🙄
- How can…",FranchiseTagUK,"London, England"
265,"@KDTrey5 birthday 🥳

#HoopSpaces #BenSimmons #KD #NBA https://t.co/r4mCzKMuvo",HoopSpaces,United States
266,"RT @ScottyDrowned: The season 2 premier of Scotty Talks NBA…. Coming, next Monday we’re getting to it 😈 

- Ben Simmons update 🙄
- How can…",Mustaine3651,"King of Prussia, PA"
267,Love seeing the awakening of the #NBA players and their rebellion against the #VaccineMandates #MedicalTyranny,_KMFA_,"Brooklyn, NY"
268,6 NBA Teams That Can’t Land Star Players #NBA https://t.co/yMFHnSJkgF,TooAthletic_GD,
269,#NBA 2K Play of the week... Comment yes or No https://t.co/EgD5qiPC1g,buckets330,
270,"NBA betting: Hawks win total getting a lot of love, while bettors are fading the Clippers https://t.co/egq01185fs… https://t.co/igViQxvvoW",KennyWadeMusic,Worldwide
271,"Podcast: Ben Simmons, Kyrie Irving, Andrew Wiggins, Zion Williamson and Ja Morant https://t.co/2SNGmE88vd… https://t.co/8vsrSo9S8v",KennyWadeMusic,Worldwide
272,"""Klay looked great,"" Warriors coach #SteveKerr said after his team's first practice Tuesday. ""Shooting the lights o… https://t.co/dRaSsz3VJy",OnTheN9ne,The Rotten Apple
273,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",RespectableVinc,Japan
274,"RT @ScottyDrowned: Been seeing a lot of people put the #Sixers as a 5 or 6 seed in the EC…. 

3 things they’re not accounting for: 

- Embi…",FranchiseTagUK,"London, England"
275,"RT @SteelCitySales2: 2020-21 @PaniniAmerica Obsidian Basketball Releases today!!!

Shop our current inventory for cases, boxes, and breaks:…",SCCRetailMgr,
276,NBA 2k22 Finals MVP Celebration + Gym Rat Badge + KP Respects Me Now! https://t.co/cgunZ0datf via @YouTube #NBA #2KDay #NBA2K22 #nba2k22,RockkYourBoots,
277,"🔥Take:
Here's a subtle example of privilege that I get to hear in sports...

Everybody making jokes about the… https://t.co/VUWUvAHkia",Knightinkarma,"3: Sol, M. Way, Loc, Virgo SC"
278,RT @Loboparley: MLB Free Picks⚾️28/09/21:#MLB #NHL #NBA #FeePicks #GamblingTwitter #handicappers #bettingtips #sportsbetting Houston ML Gan…,jlbvalecillos,
279,Giannis Antetokounmpo Autographed White Ice #Milwaukee #Basketball Jersey (JSA Authenticated) #NBA… https://t.co/cBfXSi5aJs,goldenautograph,
280,RT @FinSports2: #NBATwitter- Need the latest? @painsworth512 joined @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simm…,FranchiseTagUK,"London, England"
281,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",mikhuel100,San Fernando
282,"Certified Hot Boys: Chief Keef And Bobby Shmurda Star In OVO x NBA Campaign #OVO #NBA

➡️ https://t.co/z2xyjyx0UU… https://t.co/TdxSTe3qT4",HipHopWired,
283,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",Jagdfrevler,
284,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",WewLad04916616,
285,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",TyrekowensTyrek,"North Carolina, USA"
286,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",KaOsSchweiz,Schweiz
287,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",Ashley_Easton14,
288,"A couple good one’s …
#ATP #NBA #Canada 🇨🇦
#SanDiegoOpen https://t.co/wEUyPXTadB",SheridanReport,Southern California 
289,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",JakesFFootball,
290,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",_9715587249201,Whoknows
291,"👉 $65.00 👈
OTS NBA New York Knicks Womens Fleece 14Zip Foil Pullover Logo XLarge @topfanscorner 
#OTS #NBA #New… https://t.co/Jw1RnE3Yq9",topfanscorner,
292,Five-star prospect Mikey Williams nearing endorsement deal with PUMA https://t.co/rI0VicZ71c… https://t.co/ZNpL68j1Ta,KennyWadeMusic,Worldwide
293,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",NDragic,
294,Power rankings for best NBA teams to star in HBO Hard Knocks https://t.co/5rkLnYlXRw https://t.co/4KBpljJ4cg #nba… https://t.co/rMkXZgLL9J,KennyWadeMusic,Worldwide
295,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",vegasfeverpod,
296,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",6631andrew,
297,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",MrPeterRain,
298,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",FANTASYBROZ1,"New Orleans, LA"
299,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",AdamRaymer11,"Spring Hill, TN"
300,RT @SportsPRSummit: REMINDER: Don’t miss today’s conversation on @SportsPRSummit Online with @RexChapman being interviewed by @RicBucher. R…,SBRadio,"Portland, OR"
301,"RT @BetYourBallsVIP: $BYB betting guarantees secure &amp; instant transactions &amp;withdrawals, minimal fees, &amp; convenience: bet whenever &amp; wherev…",MrDefi5,
302,"Fewer than half players jabbed at most clubs. If @premierleague followed #NBA's example and made vax'ng compulsory,… https://t.co/GgDJy2DUeo",elliscashmore,UK
303,"RT @BetYourBallsVIP: An accumulated buy of 5BNB during our #presale means FREE limited PLATINUM #NFT and a personalized $BYB VIP Card!

Joi…",MrDefi5,
304,"RT @BetYourBallsVIP: Telegram admin sent this yesterday in our Bet Your Balls Official group... 😂

July babies be like 😐😐😐😐 

Join our Tele…",MrDefi5,
305,RT @BetYourBallsVIP: Keeping up with all these @NBA updates for all the teams' #NBAMediaDay! We're getting really excited for the new seaso…,MrDefi5,
306,"RT @shooters_pod: Who wants to be a guest on Season 3 of the show?

If you are an #NBA #NFL #Soccer #Golf or #NCAAB fan reply and let's lin…",Mustaine3651,"King of Prussia, PA"
307,"RT @BetYourBallsVIP: Can we get more than 1000 followers and Telegram members by today?

https://t.co/oR46HVgQ03
https://t.co/pDKGPskH5M
ht…",MrDefi5,
308,"Congrats, @mcten! Great news for our #NBA coverage and for fans who want all the latest on the #LakeShow https://t.co/8hdsr684uk",bhofheimer_espn,"ÜT: 37.597771,-77.59278"
309,"Don't be surprised when the Phoenix Suns repeat out West.

#NBA #WhereTheGameBegins

https://t.co/TaQmK7wDQR",BetUS_NBA,Hardwood palaces near you!
310,"How big of a jump will the Cavaliers take this season? #NBA via @_riley8

https://t.co/dVFNqwINxz",TGHSports,Online
311,"RT @BetYourBallsVIP: #NBA preseason is next week already! Literally counting the days until we get to watch another exciting season!

What…",MrDefi5,
312,"RT @BetYourBallsVIP: We have Michael Jordan as our marketing officer #nuffsaid 😂

Join our conversations at Telegram: https://t.co/NEPEfsra…",MrDefi5,
313,"RT @JeffGSpursZone: ""I am not coming here to take your spot,"" Thaddeus Young to Keldon Johnson

'I'm coming here to help' | Spurs' Thaddeus…",JacksonKENS5,"San Antonio, TX"
314,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",cherubim1234,"South West, England"
315,"RT @BetYourBallsVIP: $BYB betting guarantees secure &amp; instant transactions &amp;withdrawals, minimal fees, &amp; convenience: bet whenever &amp; wherev…",Mr_Smile_01,
316,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",3rdShortPod,"Blackpool, England"
317,"RT @BetYourBallsVIP: An accumulated buy of 5BNB during our #presale means FREE limited PLATINUM #NFT and a personalized $BYB VIP Card!

Joi…",Mr_Smile_01,
318,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",WorldofSportTV1,United Kingdom
319,"RT @JeffGSpursZone: T. Young on when he found out he was going to the Spurs, likes that Duncan and Ginobili are still with the organization…",DrayBeChillin,Northside San Antonio
320,"RT @BetYourBallsVIP: Telegram admin sent this yesterday in our Bet Your Balls Official group... 😂

July babies be like 😐😐😐😐 

Join our Tele…",Mr_Smile_01,
321,RT @BetYourBallsVIP: Keeping up with all these @NBA updates for all the teams' #NBAMediaDay! We're getting really excited for the new seaso…,Mr_Smile_01,
322,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",Donna14988654,
323,"RT @BetYourBallsVIP: Can we get more than 1000 followers and Telegram members by today?

https://t.co/oR46HVgQ03
https://t.co/pDKGPskH5M
ht…",Mr_Smile_01,
324,"RT @BetYourBallsVIP: #NBA preseason is next week already! Literally counting the days until we get to watch another exciting season!

What…",Mr_Smile_01,
325,"RT @BetYourBallsVIP: We have Michael Jordan as our marketing officer #nuffsaid 😂

Join our conversations at Telegram: https://t.co/NEPEfsra…",Mr_Smile_01,
326,"The '20 PPG during the 2020-21 NBA season' quiz @yardbarker @nba #basketball #nba
https://t.co/0IPbTkaH3H https://t.co/AwXG0ROBPp",RevPaulRevere,Philadelphia
327,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",Mustaine3651,"King of Prussia, PA"
328,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",SagED_UP,"La Quinta, CA"
329,"RT @BetYourBallsVIP: Keep joining for more #airdrops! Follow us here on Twitter and join our Telegram community, and refer your friends! 💎🏀…",Mr_Smile_01,
330,"RT @BetYourBallsVIP: Gamer, El Juanito will be drawing the winners for his Battle Pass Giveaway later today!

You can still join! Check his…",Mr_Smile_01,
331,RT @StepinStylePete: So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @USCanela #poshmark #fashion #style #s…,AB_Philosopher,In my own world
332,"RT @ESPNPR: ESPN Re-signs #NBA Reporter @mcten with New Multi-Year Deal

🏀 Dave will continue to report on the Los Angeles Lakers across mu…",SaaduSports,
333,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",ScottyDrowned,"Philadelphia, PA"
334,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",seantkeenan,
335,"RT @FinSports2: #NBATwitter - @painsworth512 is joined by @TaylorLPate of @ApolloHOU to discuss all of the #NBA drama on Ben Simmons, John…",ArmchairCommen2,Halifax
336,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",kipa170,
337,RT @CryptoBallersTS: If your a NBA Top Shot Fan I don't see how you can NOT be excited about this! 😬 #NBA #NFL #NFTs #NFTLAUNCH https://t.c…,FloatNFT,
338,"RT @KOBEANA_24: BallGirlCreations🏀👧🏽🪴

#planter #plants #LakeShow  #LakersMediaDay #Lakergang #LakerNation #NBA #homedecor #giftsforher #gi…",AjamesAshton,
339,LOW STARTING BIDS!!! BUNDLED SHIPPING WITH MULTIPLE PURCHASES ….. OFFERS WELCOMED … #rookies #Stars #patch #Autos… https://t.co/cXz26DfZMr,boholorogg,Indiana
340,"RT @21WIRE: Another brave #NBA player @RealDealBeal23 here, schooling the clueless and divisive media on the facts regarding the experiment…",RiceRcaR07,noosphère
